Month,TagName,
"2019-08-01 00:00:00","java","7089"
"2019-08-01 00:00:00","javascript","10873"
"2019-08-01 00:00:00","jquery","2119"
"2019-08-01 00:00:00","mysql","2205"
"2019-08-01 00:00:00","node.js","2847"
"2019-08-01 00:00:00","objective-c","190"
"2019-08-01 00:00:00","php","4748"
"2019-08-01 00:00:00","python","13024"
"2019-08-01 00:00:00","r","2734"
"2019-08-01 00:00:00","ruby-on-rails","660"
"2019-08-01 00:00:00","sql","2342"
